   2.4500000e-01   1.0355230e+00   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2923918e+00
   2.5000000e-01   9.8501998e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2925561e+00
   2.5500000e-01   9.3697999e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2936758e+00
   2.6000000e-01   8.9128294e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2940128e+00
   2.6500000e-01   8.4781456e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2946841e+00
   2.7000000e-01   8.0646615e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2952101e+00
   2.7500000e-01   7.6713433e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2955246e+00
   2.8000000e-01   7.2972075e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2961794e+00
   2.8500000e-01   6.9413185e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2962448e+00
   2.9000000e-01   6.6027864e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2969653e+00
   2.9500000e-01   6.2807647e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2968559e+00
   3.0000000e-01   5.9744482e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2976020e+00
   3.0500000e-01   5.6830709e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2973709e+00
   3.1000000e-01   5.4059043e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2981001e+00
   3.1500000e-01   5.1422552e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2978176e+00
   3.2000000e-01   4.8914645e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2984583e+00
   3.2500000e-01   4.6529049e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2982249e+00
   3.3000000e-01   4.4259801e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2986892e+00
   3.3500000e-01   4.2101225e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2986044e+00
   3.4000000e-01   4.0047924e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2988328e+00
   3.4500000e-01   3.8094764e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2989465e+00
   3.5000000e-01   3.6236860e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2989422e+00
   3.5500000e-01   3.4469568e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2992313e+00
   3.6000000e-01   3.2788467e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2990575e+00
   3.6500000e-01   3.1189355e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2994441e+00
   3.7000000e-01   2.9668232e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2991912e+00
   3.7500000e-01   2.8221295e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2995831e+00
   3.8000000e-01   2.6844926e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2993363e+00
   3.8500000e-01   2.5535684e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2996570e+00
   3.9000000e-01   2.4290294e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2994830e+00
   3.9500000e-01   2.3105642e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2996784e+00
   4.0000000e-01   2.1978767e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2996289e+00
   4.0500000e-01   2.0906850e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2996612e+00
   4.1000000e-01   1.9887210e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2997754e+00
   4.1500000e-01   1.8917300e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2996230e+00
   4.2000000e-01   1.7994692e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2999182e+00
   4.2500000e-01   1.7117081e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2995856e+00
   4.3000000e-01   1.6282271e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.3000428e+00
   4.3500000e-01   1.5488175e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2995699e+00
   4.4000000e-01   1.4732808e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.3001287e+00
   4.4500000e-01   1.4014280e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2995883e+00
   4.5000000e-01   1.3330796e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.3001600e+00
   4.5500000e-01   1.2680645e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2996410e+00
   4.6000000e-01   1.2062203e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.3001342e+00
   4.6500000e-01   1.1473922e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2997200e+00
   4.7000000e-01   1.0914333e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.3000635e+00
   4.7500000e-01   1.0382034e-01   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2998159e+00
   4.8000000e-01   9.8756965e-02   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2999688e+00
   4.8500000e-01   9.3940531e-02   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2999211e+00
   4.9000000e-01   8.9358997e-02   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2998723e+00
   4.9500000e-01   8.5000907e-02   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.3000284e+00
   5.0000000e-01   8.0855364e-02   6.2000000e+00   3.6000000e+00   1.9000000e+00   2.2997921e+00
